288,-873,-13937,0
304,-353,-14065,0
304,1668,-28065,0
304,-873,-30593,0
560,-825,2304,0
804,-993,-30337,0
812,-993,-30337,0
288,-873,-29953,0
812,-961,-30209,0
516,-833,-27745,0
796,-961,-28449,0
804,3080,4735,0
804,-993,-30337,0
288,-889,-28065,0
304,-353,-13937,0
548,-257,-14001,0
556,-1873,9728,0
304,-385,-13937,0
560,-825,-30209,0
552,-777,-30337,0
792,-993,-27745,0
548,-793,-30337,0
288,-889,-30465,0
288,-369,-15297,0
288,-369,-15233,0
812,-2033,4863,0
304,-385,-15233,0
548,-793,-27681,0
812,-993,-30209,0
800,-993,-13873,0
288,-369,-13745,0
312,-993,-27681,0
804,-1777,10431,0
800,-1777,9919,0
796,-961,-27937,0
800,-993,-27745,0
304,-2001,8767,0
800,-1745,8383,0
288,-353,-14001,0
304,-929,-14065,0
318,-953,4768,0
288,-369,-14321,0
804,-2001,9279,0
804,3080,-27745,0
288,-353,-14065,0
800,-2001,-28449,0
800,-1745,8255,0
800,-1777,9791,0
800,-2001,9216,0
804,-2033,9279,0
304,-381,-14001,0
552,3272,9279,0
804,6416,20606,0
800,-993,-30337,0
812,-993,-30465,0
800,-1777,8255,0
792,-1777,9791,0
804,-1745,8255,0
808,-1017,-27937,0
288,-353,-14257,0
800,-2033,9728,0
312,-1777,9791,0
312,-961,4864,0
552,-257,-14321,0
288,-353,-13745,0
288,-369,-13969,0
800,-993,-28513,0
544,-793,-14065,0
288,-873,2304,0
820,-993,-30209,0
800,-1777,9791,0
288,-889,-28577,0
800,-2033,-30209,0
288,-353,-30657,0
816,-1745,9919,0
800,-2033,9728,0
808,-2001,9279,0
564,-1649,4607,0
288,3208,-27937,0
288,-369,2304,0
800,-961,-27745,0
804,-961,-13873,0
288,-889,-15105,0
804,-2033,9791,0
304,-873,-30401,0
800,-2033,-30209,0
796,-993,2432,0
304,-905,-30209,0
288,-353,-30401,0
808,-2001,9279,0
804,-993,4256,0
288,-369,-15297,0
800,3080,-27937,0
288,-889,2432,0
304,-369,-15233,0
804,-1017,-30209,0
556,-825,-30209,0
288,-873,-30337,0
804,-961,-13873,0
560,-801,2432,0
804,-993,-30337,0
288,-369,-15297,0
804,-1777,10303,0
304,-353,-14225,0
304,-889,-27809,0
304,-385,-15233,0
288,-873,-14129,0
288,-369,-13553,0
304,-353,-13937,0
800,-1777,9407,0
288,3208,-28449,0
808,6160,9280,0
808,3080,-28001,0
560,-825,5024,0
304,-381,-13937,0
548,-793,-30593,0
784,6288,9982,0
288,-889,-27745,0
820,-2033,-13841,0
800,-993,-30209,0
800,-993,-13841,0
812,-961,-27745,0
304,-929,-14065,0
804,-993,-13873,0
796,-2033,9216,0
804,-1745,5119,0
564,-1841,5119,0
288,-873,-27745,0
288,-889,-28001,0
304,-385,-14161,0
804,-2033,10303,0
288,-369,-15297,0
312,-961,-27745,0
800,-993,-28513,0
304,-369,-14321,0
304,-381,-15233,0
796,-1745,9791,0
796,6160,5375,0
304,-385,-13937,0
288,-873,-13937,0
792,-961,-13681,0
304,-953,-28321,0
304,-873,9919,0
804,-993,-13873,0
304,-921,-27873,0
800,-1777,8255,0
808,-1745,9791,0
800,-2001,5119,0
288,-889,-30593,0
808,-993,-27745,0
804,-1745,8255,0
804,3080,9791,0
800,6416,8446,0
304,-369,-14001,0
804,-1777,9279,0
804,6160,5119,0
808,3080,-28449,0
804,-2033,-30209,0
288,-873,-13937,0
288,-873,-30209,0
800,-993,-14193,0
304,-993,4608,0
288,-369,-13969,0
804,-961,-27745,0
304,-953,-28385,0
304,-961,-30209,0
800,-993,-27809,0
288,-369,-15297,0
304,-929,-14065,0
808,-2033,9728,0
288,-369,-13969,0
552,-793,-30209,0
816,3080,-27681,0
288,-889,-15105,0
800,-961,5024,0
552,-257,2304,0
288,-905,-30209,0
304,-381,-14257,0
804,6160,4351,0
552,-257,2448,0
800,3080,-30209,0
288,-889,2432,0
288,-889,-27681,0
288,-889,-28513,0
560,-825,-13873,0
800,-2033,5119,0
288,-873,-13937,0
800,3080,4991,0
304,-873,4735,0
808,-993,-27681,0
288,-889,-30337,0
804,-1777,9791,0
288,-921,4608,0
556,3272,9791,0
552,-257,-13937,0
800,-1777,8255,0
552,-777,-30209,0
804,-993,-30337,0
804,-2033,8255,0
804,3080,4735,0
808,-993,-30593,0
804,6160,9982,0
804,-1745,9919,0
800,-2033,9728,0
804,-993,2432,0
804,-2033,-30209,0
812,-1777,9791,0
800,-1777,10303,0
288,-889,-30593,0
800,-961,-30337,0
288,-369,-14257,0
792,-2033,4351,0
316,-993,-30209,0
560,-1873,9279,0
800,-993,-14193,0
804,-1777,4351,0
808,6416,19582,0
804,-993,-28577,0
816,-2033,9728,0
288,-889,2176,0
288,-873,-30593,0
804,-1777,8255,0
544,-1617,4863,0
304,1668,-30337,0
804,-993,-30657,0
796,-1713,10303,0
288,-873,-27745,0
312,-993,-30209,0
804,-993,-30593,0
288,-369,-14257,0
804,6160,4351,0
544,3304,9791,0
796,-1745,9791,0
288,-381,2192,0
288,-353,-30145,0
812,6160,5119,0
304,3176,4223,0
288,-889,2176,0
800,-2033,9728,0
800,-993,-30465,0
812,-2033,5119,0
804,6416,9470,0
804,-2033,5119,0
304,-921,-30209,0
552,3272,-27873,0
804,-993,-27809,0
304,-381,-15201,0
804,-2033,4607,0
288,-873,-27681,0
800,-1745,4863,0
800,-1777,9279,0
772,-865,-30209,0
804,-961,-30209,0
288,-889,-13617,0
304,-953,-27681,0
812,-961,-30657,0
288,3208,-28449,0
560,-833,-14193,0
808,-761,-27873,0
796,-1745,8255,0
304,1668,-30337,0
304,-929,-27873,0
808,6416,9982,0
800,3080,-27745,0
304,-953,-30209,0
304,-961,-30337,0
804,6416,9982,0
304,6160,19582,0
800,6160,20606,0
548,-257,-13969,0
804,-993,-13841,0
816,-961,-27873,0
792,-2033,8255,0
800,-1777,9791,0
800,-1745,9279,0
288,3208,4991,0
288,-369,-15297,0
800,-2033,4223,0
288,-889,-14097,0
304,1668,-27873,0
800,-993,-28513,0
288,-889,-13873,0
288,-873,-27745,0
304,-921,-30209,0
288,-369,-14001,0
312,-353,-14193,0
804,-993,4224,0
288,-353,-15233,0
800,-1777,8383,0
304,-873,4608,0
552,-793,-30209,0
288,-369,-14001,0
288,-889,-15105,0
812,-961,-27873,0
304,-889,-30209,0
552,-825,-27681,0
796,-2001,8192,0
804,-2001,9728,0
288,-857,-30593,0
804,-993,-30081,0
800,3080,-30209,0
288,-353,-13713,0
544,-777,-27681,0
816,-993,-13841,0
804,-2033,-14097,0
816,6160,19582,0
288,-889,-30209,0
800,6160,19582,0
804,-993,-30401,0
288,3232,-30209,0
312,-1745,4607,0
804,-1745,9791,0
312,-953,9919,0
304,-705,-28129,0
792,-889,-15105,0
804,3080,-30209,0
784,3080,9791,0
800,-1777,9279,0
812,-2033,9728,0
288,-873,-15105,0
288,-889,-30209,0
304,-369,2304,0
800,-2033,-29953,0
304,-889,-27745,0
816,3080,-27745,0
288,-873,-30337,0
800,-1745,9919,0
288,-889,-30465,0
312,-369,2304,0
288,-353,-13969,0
800,-993,-27745,0
288,-369,1152,0
316,-921,-30209,0
796,-2001,8255,0
560,3272,4512,0
304,-353,-13937,0
288,-889,-13841,0
800,-993,-27873,0
804,-2033,4863,0
288,-873,-13937,0
812,3080,-27681,0
304,1668,2448,0
288,-353,-15233,0
804,-993,-30657,0
556,-777,-28065,0
288,-889,-30337,0
804,-993,-13681,0
304,1668,-13937,0
304,-369,2448,0
804,-1777,9791,0
804,-2001,8446,0
288,-889,-30593,0
288,-873,-28449,0
552,-793,-27681,0
808,-2001,9728,0
808,-993,-13873,0
304,1668,2448,0
288,-369,-14257,0
288,-889,-14129,0
804,-2033,9728,0
800,-2033,9791,0
804,-993,-30337,0
556,-777,4991,0
800,-1777,9791,0
804,-2033,4351,0
318,6416,19708,0
812,-1777,9919,0
804,-1745,9279,0
804,-1777,9791,0
812,-2033,9216,0
804,6160,5119,0
304,-369,-14001,0
792,-2033,8255,0
316,-961,-27873,0
288,1668,-28641,0
784,3080,-30465,0
304,-369,-15297,0
804,-993,-30337,0
288,-369,-14257,0
804,-1745,5119,0
304,-873,-30209,0
552,3272,4991,0
800,-993,-30337,0
288,-873,-30593,0
288,-353,-15297,0
804,-1745,9791,0
304,-889,-30209,0
808,-961,-30465,0
288,-873,-28513,0
800,-1777,9791,0
796,-993,-30209,0
800,-2033,8255,0
288,-369,2560,0
804,-2001,9279,0
312,-953,4735,0
288,-873,-15105,0
804,-993,-27745,0
800,-1745,8255,0
288,-353,-13969,0
812,-961,-30337,0
304,-381,-14001,0
800,-993,-30593,0
548,3272,-28001,0
796,-993,-30273,0
804,-993,5280,0
800,-2033,8255,0
316,-993,-27809,0
800,-1777,9791,0
288,-889,-27681,0
804,-1745,4351,0
288,-857,-30081,0
808,-993,-30081,0
800,-961,-27873,0
288,-369,-14065,0
552,-257,-14065,0
288,-889,-28129,0
804,-993,-28257,0
804,-2001,5119,0
808,-1017,-30209,0
800,-993,-28001,0
808,-993,2304,0
304,-953,4991,0
808,-993,8895,0
288,-369,-14001,0
800,-1777,9791,0
316,-953,-30337,0
304,-889,-30209,0
804,-2033,9279,0
800,-993,2176,0
804,-993,-30209,0
808,6416,18558,0
288,-369,-14289,0
556,-865,-13873,0
556,-825,-30401,0
796,-993,-13841,0
804,-993,-13841,0
304,1668,-13937,0
288,-369,-14001,0
288,-889,-27681,0
800,-993,-27681,0
808,-993,-30209,0
804,-993,-15105,0
800,-1017,-27809,0
288,-889,2176,0
804,-2033,4351,0
288,-381,-14001,0
288,-889,-27681,0
812,6416,9982,0
304,3144,-28257,0
552,-1649,9919,0
816,-993,-30209,0
820,-2033,9982,0
812,-993,-27809,0
564,-801,-27809,0
288,-873,-14129,0
800,-2033,-30209,0
304,-889,-27873,0
804,-2033,9791,0
552,-257,-14257,0
548,-257,-14001,0
808,3080,9791,0
804,-961,2176,0
812,-1745,9791,0
304,-961,-28129,0
804,-961,-13841,0
800,-2033,4863,0
564,-793,2304,0
808,-993,-27681,0
318,-953,4735,0
800,-2033,5375,0
288,-873,-13585,0
796,6160,16510,0
784,-993,-28449,0
312,3144,4735,0
548,-257,-14257,0
288,-889,-30337,0
560,-777,-30337,0
288,-873,-30337,0
288,-889,-27681,0
304,-381,-14033,0
796,-2033,-30465,0
808,-961,-30209,0
304,-649,-28129,0
318,-953,4479,0
288,-889,-13873,0
812,-993,-27937,0
804,3080,4256,0
304,-953,-13873,0
812,-961,-30337,0
560,-865,-27681,0
288,-873,-30337,0
288,-369,-15297,0
820,-993,4991,0
312,-993,-27873,0
304,-993,-30337,0
304,-369,-15233,0
552,-777,-30337,0
304,1668,-30337,0
804,6720,16510,0
544,-777,-27873,0
804,6416,9982,0
800,-961,-27873,0
804,-961,-27681,0
792,-993,-27745,0
304,-1777,9791,0
288,-353,2048,0
804,-993,-27873,0
288,-369,-14065,0
804,-2033,4351,0
548,3272,-28257,0
808,-993,-30401,0
548,-1841,4863,0
804,-961,-13937,0
288,-369,-14225,0
304,-873,-15105,0
800,-1017,4735,0
808,-961,4863,0
808,-961,-30209,0
796,-1777,8255,0
304,-385,-14001,0
548,-793,4991,0
796,-1777,8255,0
288,-873,-13873,0
556,-833,-27873,0
808,-993,-28065,0
288,-321,-15329,0
556,-793,-27937,0
304,1668,-30401,0
804,-993,-27681,0
304,-953,-30209,0
288,-353,-15233,0
288,-889,-29953,0
548,-257,-30401,0
304,-369,-14065,0
804,-993,-27745,0
304,-353,-15297,0
304,-353,-30273,0
288,-369,-15297,0
800,-2033,-27425,0
804,-2033,-28449,0
304,-353,-15233,0
288,-889,-30209,0
800,-961,-27937,0
288,-889,-13873,0
288,3208,-27937,0
304,-993,-30209,0
784,-993,-28449,0
288,-889,-14129,0
288,-889,-27745,0
312,-953,-27681,0
552,-777,-30209,0
288,-369,-14065,0
556,-801,-13873,0
288,3200,-30465,0
288,-353,-15297,0
808,3080,-27681,0
304,-369,-13937,0
792,-1745,9791,0
800,-993,-30465,0
804,-2033,5119,0
556,-865,-27937,0
304,-369,-15297,0
808,3080,-30209,0
804,-2033,9728,0
800,-2001,-30465,0
288,-889,-30593,0
808,-2033,8255,0
808,6416,16510,0
560,-865,-30337,0
804,-2033,4351,0
288,-369,-15233,0
792,-993,-30209,0
804,-2001,-27937,0
288,-889,-28513,0
288,-889,-27809,0
804,6416,8446,0
804,-1777,9791,0
804,-961,-30465,0
304,-889,-27681,0
304,-953,-15105,0
304,-353,2304,0
800,-2001,9279,0
812,-993,-30593,0
804,-1777,4863,0
552,3272,-30465,0
804,-993,-30337,0
556,-777,-15105,0
552,6544,9982,0
304,-929,-30337,0
804,-993,-30337,0
796,-993,-30209,0
544,-801,-13873,0
816,-2033,4735,0
784,-1777,9791,0
556,-257,2448,0
792,-2033,9982,0
808,-993,-30337,0
808,-2001,5119,0
304,-2033,8767,0
304,-993,-27937,0
808,-2033,4351,0
800,-993,-13841,0
288,-369,2048,0
804,-1777,5119,0
812,-2033,9982,0
564,-825,-27681,0
796,-1777,9919,0
800,6416,19582,0
288,-889,-14097,0
288,-369,-15041,0
808,-993,-30209,0
556,-777,4608,0
560,-833,-30209,0
288,-873,-28449,0
288,-889,-28449,0
784,-1777,9919,0
548,-257,-13969,0
288,-889,-13873,0
304,-889,-27809,0
792,-993,-27681,0
288,-889,-14129,0
800,-2001,-13841,0
796,-2033,-30465,0
804,-1777,9919,0
804,-993,-27873,0
552,3272,9279,0
816,-1017,-27873,0
804,-2001,5375,0
304,-2033,5119,0
804,-993,-30465,0
800,-993,-29953,0
304,3144,5119,0
304,-873,-15105,0
288,-889,2176,0
288,-369,-14065,0
792,-993,-30337,0
800,-993,-13937,0
564,-833,-14129,0
304,-381,-13937,0
304,-381,-13937,0
288,-873,-27745,0
800,-2033,8255,0
304,-381,-27745,0
804,-1777,9919,0
548,-801,-30337,0
560,-825,-30465,0
792,-2033,10494,0
288,3208,5280,0
820,-2033,9279,0
288,-889,-28577,0
544,-777,4863,0
536,-257,2048,0
304,-953,-30401,0
318,-1745,4863,0
556,-801,4864,0
800,-2001,5375,0
288,-369,-30657,0
800,-2001,4351,0
304,-889,-30209,0
304,-369,1152,0
288,-873,-30529,0
804,-961,5024,0
288,3208,-27681,0
800,-1745,9791,0
800,-2001,9791,0
288,1668,-27873,0
804,6160,4607,0
304,3144,-30209,0
288,-889,-30337,0
816,-993,-30337,0
800,-2033,-28449,0
800,-1777,5119,0
804,-2033,4863,0
304,-381,-14001,0
288,-873,-14129,0
812,-2033,9728,0
304,-369,-14001,0
288,-873,-15105,0
288,-369,-15233,0
304,-369,-14065,0
812,6160,9982,0
304,-369,-15233,0
564,-825,-28065,0
304,-889,-27745,0
796,-2001,8192,0
288,-889,-28001,0
804,-2033,5375,0
808,6160,19582,0
804,-1777,4351,0
304,-953,4991,0
812,-2033,9279,0
784,-993,-13841,0
808,-1017,-27745,0
288,-873,-30465,0
304,1668,-30273,0
812,-993,-28257,0
808,-1777,4863,0
288,-873,-13873,0
808,3080,-27681,0
304,-381,-15201,0
288,3208,-30209,0
808,-993,5119,0
812,-993,-15105,0
792,-2033,-30209,0
304,-873,-28129,0
304,-889,-27873,0
304,-953,-27745,0
304,-381,-15233,0
804,-993,-14129,0
796,-961,-13873,0
812,-1017,-14129,0
304,-353,-14225,0
304,-929,-30209,0
304,-953,-13841,0
804,-993,5024,0
804,-993,-27937,0
288,1668,-27809,0
792,-993,-27937,0
800,-2001,9728,0
804,6416,8446,0
288,-889,-30593,0
792,-1745,8383,0
288,1668,-30657,0
804,-1777,9919,0
288,-353,-14257,0
544,-793,4991,0
804,-2033,-29953,0
304,-369,-14065,0
304,-953,-27681,0
560,-793,-30337,0
800,-961,-30401,0
288,-889,-30337,0
304,-381,-13969,0
304,-381,-13969,0
808,-1017,-13841,0
800,-993,-30273,0
552,-777,-27745,0
800,-2033,9216,0
800,-1777,9407,0
288,-889,-28449,0
312,-2001,9470,0
812,3080,-30209,0
792,3080,-30209,0
304,3208,4991,0
304,-889,5119,0
288,-889,-13937,0
808,6160,19582,0
288,-353,-15233,0
800,3080,-30209,0
288,-261,-13969,0
804,-961,-13873,0
304,-921,4864,0
812,-1017,-15105,0
804,-993,-15105,0
288,-369,-14001,0
560,-889,-27681,0
800,-2033,-28449,0
804,-1745,9791,0
808,-993,-27809,0
804,6416,16510,0
812,-961,-27809,0
812,-1729,8895,0
800,-961,2176,0
808,-1017,-13873,0
800,-1745,5119,0
312,-2001,9982,0
800,-1777,10303,0
312,-369,2448,0
288,-369,-15297,0
288,-369,-14257,0
288,-889,-30465,0
804,-993,-30337,0
808,3080,4991,0
304,3144,-28385,0
304,-961,-30273,0
288,-353,-14321,0
804,-2033,8192,0
800,-2033,4351,0
804,-993,-30593,0
304,-929,-27873,0
800,-993,-30593,0
304,1668,-30337,0
808,-993,4735,0
804,6160,19582,0
804,-2033,5119,0
288,-889,-27937,0
304,-905,-27681,0
288,-873,-30593,0
304,1668,-30337,0
304,1668,-30337,0
804,-2033,-30209,0
800,-2033,8192,0
812,-1017,-28257,0
312,-961,-27681,0
804,-993,-30209,0
304,-369,-30401,0
808,-2001,19582,0
304,-369,-30401,0
552,3272,-30209,0
796,-993,-13873,0
312,-953,-30209,0
560,-865,-27745,0
804,-1017,-27937,0
288,-889,-27873,0
288,-889,-27681,0
808,3080,4479,0
804,-961,-30657,0
304,-385,-30401,0
564,-833,-27745,0
304,-905,-30465,0
796,-961,-30337,0
556,-825,4735,0
804,-993,4991,0
796,-993,-30465,0
808,-1777,9919,0
312,-2001,8767,0
304,-385,-15233,0
288,-369,-15233,0
288,1668,-30657,0
564,-1617,4863,0
288,-889,-30081,0
804,-993,-14193,0
804,-993,-28449,0
544,-257,-15297,0
548,-793,-27873,0
304,6416,9470,0
800,-993,-27681,0
288,-889,-14129,0
288,-889,2176,0
800,-2033,8255,0
304,-381,2304,0
288,-857,-28001,0
800,-2033,9982,0
316,-929,-27745,0
288,3208,-28449,0
560,-825,-30337,0
804,-993,-30529,0
800,-993,-30017,0
288,-889,-30337,0
288,-889,-30593,0
804,-1777,9919,0
800,-2001,9791,0
808,-2033,4863,0
800,-2033,-30209,0
804,-1777,9279,0
800,3080,-30209,0
288,3208,-30209,0
800,3080,4223,0
288,-873,-30081,0
808,-961,-28193,0
288,-889,-13873,0
804,-1745,4351,0
804,-1017,-28129,0
304,-381,-13937,0
812,-2033,4991,0
288,-889,-27681,0
304,-961,4991,0
304,1668,-30657,0
812,-961,-30273,0
804,-993,4768,0
304,-369,-15297,0
304,-889,5119,0
312,-993,-30337,0
288,3208,-27937,0
804,-1745,4863,0
800,-993,-15105,0
304,-873,4864,0
804,6416,9982,0
796,-993,-30465,0
288,-289,-14065,0
800,-1777,9791,0
804,6416,16510,0
800,-993,2432,0
304,-381,1152,0
792,-2033,9728,0
288,-889,-30337,0
560,3272,-27681,0
792,-1777,9791,0
288,-889,-13617,0
304,-369,-15233,0
288,-889,-27745,0
304,-873,5119,0
288,-873,-30657,0
800,3080,-28513,0
804,-2001,10431,0
288,-889,-28449,0
792,-1777,5375,0
288,-369,-14001,0
804,-1777,8255,0
548,3272,4991,0
808,-993,-13841,0
800,-1745,8255,0
792,-993,-27681,0
304,1668,-14193,0
304,-369,2448,0
796,-993,-13873,0
312,-353,-15297,0
288,-369,-13969,0
804,-993,2432,0
808,-1017,-28001,0
304,-1745,9791,0
304,-369,-7033,0
804,-961,-27937,0
812,-993,-13873,0
556,-777,2432,0
816,-1017,-30209,0
796,-2001,10240,0
784,-1745,4351,0
288,-369,-15233,0
556,-801,-30209,0
804,-1745,9791,0
304,3208,-30209,0
800,-2033,-13841,0
288,-873,-27681,0
792,-1745,8255,0
304,-369,1024,0
288,-889,-14097,0
288,-369,-15233,0
288,-889,-15105,0
288,-889,-30081,0
288,-369,-30401,0
804,3080,-27937,0
804,-993,-13873,0
288,-369,-14289,0
800,-993,-14129,0
800,-1777,9791,0
800,6160,4863,0
808,-993,-13873,0
288,-889,-27937,0
304,-993,-30337,0
804,-1777,9791,0
288,-369,-14257,0
552,-801,-15105,0
288,-873,-13585,0
804,-993,-27873,0
288,-353,2304,0
288,-353,-13745,0
800,-2001,5119,0
800,-961,-27681,0
800,-1745,9279,0
804,-993,-29953,0
304,-953,4735,0
796,-1777,9279,0
318,-953,-27745,0
552,-793,-30209,0
796,-961,-13841,0
288,-353,-14033,0
804,-2001,5119,0
804,-2001,8192,0
800,-993,-28577,0
556,-257,2448,0
804,-1777,9791,0
800,-993,-14193,0
304,-889,-27873,0
560,3208,-27745,0
288,-369,-15297,0
804,6160,18558,0
808,3328,8383,0
804,-2033,5119,0
804,-993,-28577,0
800,-2033,-30465,0
288,3208,-28449,0
808,-993,-30209,0
288,-369,-14225,0
560,-1617,5119,0
288,-889,-30465,0
316,-953,4735,0
288,-369,-14033,0
808,-961,-27809,0
796,-993,-28577,0
304,-873,-28129,0
804,-993,-27745,0
304,-889,5119,0
548,-777,-30337,0
304,-889,5024,0
288,-369,-13937,0
288,-369,-15297,0
288,-369,-14065,0
288,-353,-15297,0
804,-2033,4351,0
800,-993,-14193,0
304,-993,-30209,0
288,-889,-28641,0
800,-993,-28513,0
312,-953,-30209,0
304,3144,4735,0
556,-1873,9216,0
560,3272,-28193,0
804,-1017,4768,0
304,-953,-30209,0
812,-1017,-27681,0
804,-961,-28001,0
288,1668,-27873,0
804,-993,-27489,0
800,-2033,4864,0
808,-2001,9982,0
304,-369,-15233,0
288,-889,-30401,0
288,-873,-27425,0
304,-369,-14065,0
804,-1745,9407,0
812,-993,-28001,0
800,-1777,4351,0
804,-1777,9791,0
800,-961,-27745,0
800,6416,16510,0
808,-1777,9407,0
804,-993,-13841,0
804,-2001,4991,0
796,-2033,9216,0
304,-993,-28001,0
288,-369,-14257,0
288,-369,-14225,0
808,3080,4991,0
304,-381,-30273,0
304,-905,-27745,0
304,-873,-27681,0
316,-953,-30209,0
288,-369,-30657,0
800,-993,-30337,0
800,-1745,9791,0
804,-993,-27425,0
544,-1841,9791,0
304,-385,-30401,0
318,-993,-13873,0
288,-889,-27745,0
548,-1841,9791,0
288,-369,-14065,0
288,-889,4256,0
800,-993,4768,0
796,-1745,9791,0
288,-889,-30337,0
804,-961,-27681,0
288,-873,-30273,0
800,-1777,9919,0
304,-889,4735,0
288,-873,-30209,0
552,-1905,9470,0
800,-1745,4351,0
816,-1017,-27873,0
804,-993,-14129,0
804,-961,-27809,0
556,-825,-27809,0
784,-1745,5119,0
304,-353,-15233,0
304,-381,-15297,0
288,-889,-30337,0
288,-873,-27681,0
304,-953,-28001,0
800,-1745,5119,0
288,-889,-30081,0
804,-993,-30209,0
804,-2001,-13873,0
288,-889,-30593,0
808,-993,-30209,0
304,-381,-15233,0
800,-993,-28449,0
288,-889,-27745,0
288,-873,-30593,0
304,-369,-15329,0
808,-1729,4863,0
804,-993,-28449,0
808,-993,4864,0
804,6416,9982,0
800,-1745,4863,0
304,-961,-28129,0
800,-1777,5375,0
808,-2033,8446,0
800,-1017,4479,0
556,-793,-28321,0
796,-993,-27745,0
288,3208,-28001,0
804,-993,-27489,0
304,3144,-27873,0
304,-2001,-30465,0
304,1668,-27873,0
556,-257,-7033,0
288,-353,-13969,0
288,-369,-13969,0
288,-889,-14193,0
288,-873,-14193,0
304,-889,5119,0
804,3080,9791,0
304,-2001,5119,0
304,-953,4864,0
288,-353,-14257,0
804,-1713,5119,0
792,-1745,8383,0
800,-993,-13937,0
800,-2033,5375,0
304,-889,4991,0
804,-993,-30209,0
792,-1777,8383,0
792,-2001,5119,0
288,-353,-13969,0
544,-793,-27809,0
304,-381,-15233,0
556,3272,-28193,0
312,-381,-14001,0
288,-369,-15297,0
808,-2001,4479,0
556,3272,4896,0
812,-1777,9791,0
288,-873,-30209,0
800,-1777,8255,0
288,-889,-30593,0
804,-1777,5119,0
800,-1777,9919,0
800,-1745,9791,0
288,-369,-14001,0
800,-2001,10240,0
288,-369,-14257,0
304,3144,-27681,0
304,1668,2448,0
552,-521,-28129,0
304,1668,2448,0
288,-889,-30337,0
800,-2033,9791,0
796,-1777,5375,0
796,-1745,8383,0
304,-953,-30337,0
312,-369,-30401,0
288,-889,-13873,0
800,-1745,9791,0
312,-953,-28001,0
288,3208,-30209,0
312,-1745,4863,0
304,-889,4991,0
304,-873,4991,0
318,-449,-15233,0
288,-889,-30337,0
804,-897,-30337,0
288,-889,-13873,0
312,-449,-14001,0
808,-961,-30209,0
304,3144,4991,0
804,-1017,2432,0
792,-993,-13873,0
804,-961,-30209,0
804,-1745,9919,0
312,-1745,4863,0
800,-993,-28449,0
288,-369,-15329,0
800,-1777,8383,0
556,-825,-30465,0
804,-2001,5119,0
288,-369,-14321,0
304,-381,2048,0
560,-793,-30401,0
544,3272,5024,0
804,-993,-28001,0
312,-985,-30401,0
800,-993,-14097,0
564,-825,-27681,0
552,-777,-14065,0
800,-1745,4351,0
804,-2033,4351,0
288,-889,-13585,0
556,-801,-27809,0
288,-369,-30401,0
288,-873,-30401,0
288,-369,-15297,0
288,-873,-14193,0
288,-873,-30209,0
796,-897,-27745,0
304,-873,-14129,0
288,-369,-14001,0
804,-2033,9216,0
812,-993,-30209,0
804,-2033,8192,0
812,-993,-30337,0
812,-961,-13937,0
288,-873,-27489,0
808,-1745,4607,0
800,-961,-30273,0
800,-2033,9728,0
800,6416,20606,0
804,-1777,9279,0
304,-953,4479,0
304,3144,-30209,0
808,-2033,9982,0
804,-2033,5119,0
808,-1777,9791,0
800,-2033,8192,0
796,-993,-14097,0
312,-1745,9791,0
288,-857,-14129,0
800,-961,-30593,0
808,-1017,-30209,0
560,3272,9791,0
304,-381,-15233,0
784,-1777,9279,0
556,-801,-27809,0
288,3208,-30465,0
784,-1745,9279,0
304,-381,1152,0
304,-921,-27681,0
804,-1777,8255,0
804,6160,4351,0
804,6160,9982,0
804,-2033,4351,0
552,-793,-30337,0
812,-993,-27745,0
808,-961,-15105,0
316,-953,-13841,0
800,-1745,9791,0
804,-2001,9791,0
804,6416,9982,0
796,-993,-13617,0
800,-2033,9728,0
796,-1745,4351,0
312,-889,-30209,0
564,-825,-27681,0
304,-2001,9279,0
304,-873,-13937,0
804,-1777,5119,0
288,-353,-15297,0
800,-1985,9791,0
804,6416,9470,0
288,-369,2048,0
796,-993,-13681,0
800,-993,-28577,0
804,-2033,9791,0
304,-353,-14065,0
288,-889,-30209,0
804,-993,-30593,0
800,-1777,9791,0
312,-953,-30209,0
560,-801,-13841,0
804,-993,-30593,0
304,-353,2448,0
304,1668,-28129,0
304,-369,-13937,0
800,-993,-27681,0
800,-2033,-30465,0
800,-993,-27745,0
288,-889,-30209,0
304,-873,4735,0
800,-1745,8255,0
804,-993,-30337,0
800,-993,-30593,0
304,-381,-14001,0
800,-961,-30209,0
288,-889,-28449,0
288,-369,-30401,0
796,-993,-27745,0
304,-369,-13969,0
792,-993,-27809,0
288,-889,-30401,0
804,-961,4863,0
304,-993,-30337,0
288,-889,-13937,0
288,-889,-13841,0
288,-353,-14065,0
556,3304,-27681,0
288,-873,-30209,0
304,-369,-15297,0
804,-2001,9728,0
804,-993,-27873,0
312,-2033,8446,0
312,-889,-27873,0
304,-1745,4863,0
808,-2033,9728,0
800,-1777,10431,0
312,-1777,5119,0
318,-953,-30209,0
548,3272,4640,0
288,-889,-13937,0
800,-1745,4863,0
808,-2033,9919,0
808,6416,9982,0
816,-737,-27873,0
304,-369,-13969,0
288,-889,-27425,0
312,-369,-14129,0
800,-2033,5119,0
800,6160,4351,0
808,-961,-15105,0
804,-993,-15105,0
548,-801,4608,0
804,-993,-13873,0
816,-1017,-28257,0
288,-369,-14257,0
800,-1777,9791,0
800,-2033,-30209,0
